path,size,mtime,indexed_at,status,measured_type,declared_type,type_agrees,imagetyp,exptime,gain,offset,set_temp,ccd_temp,date_obs,object,bayerpat,egain_hdr,focallen,xbinning,instrume,creator,naxis1,naxis2,bitpix,level,mean,median,min,max,std,sampled_px,sigma,block_spread,tail_frac,clump_frac,clump_h,clump_v,mult16_frac,sat_frac,med_r,sig_r,med_g1,sig_g1,med_g2,sig_g2,med_b,sig_b
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-021020_179deg_0096.fit,16597440,1786666228.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-15.5,2026-08-14T00:08:19.496559,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,100.0,102.86907196044922,103.0,74.0,4095.0,63.35150146484375,737280.0,2.9651999473571777,0.0175,0.01975640190972222,0.7942468762872442,0.8298091445832761,0.7942468762872442,1.0,0.0001247829861111111,102.0,2.9651999473571777,105.0,2.9651999473571777,105.0,2.9651999473571777,88.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-021307_179deg_0097.fit,16597440,1786666394.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-15.5,2026-08-14T00:11:06.800893,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,100.0,102.40609741210938,103.0,76.0,4095.0,49.649539947509766,737280.0,2.9651999473571777,0.0075,0.019976128472222222,0.7912140141227594,0.8119907658881043,0.7912140141227594,1.0,6.239149305555555e-05,102.0,2.9651999473571777,105.0,2.9651999473571777,105.0,2.9651999473571777,88.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-021508_179deg_0098.fit,16597440,1786666516.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-15.5,2026-08-14T00:13:07.418543,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,100.125,102.68993377685547,103.0,74.0,4095.0,49.608787536621094,737280.0,2.9651999473571777,0.009987515605493134,0.01981743706597222,0.7871466703168846,0.8253370748066525,0.7871466703168846,1.0,6.374782986111112e-05,102.0,2.9651999473571777,105.0,2.9651999473571777,105.5,2.9651999473571777,88.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-022119_179deg_0099.fit,16597440,1786666886.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-14T00:19:18.671202,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,100.0,102.2132797241211,102.0,77.0,4095.0,51.6789436340332,737280.0,2.9651999473571777,0.015,0.019234212239583333,0.777307665185812,0.7956420562724773,0.777307665185812,1.0,6.781684027777778e-05,102.0,2.9651999473571777,105.0,2.9651999473571777,105.0,2.9651999473571777,88.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-022319_179deg_0100.fit,16597440,1786667008.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-15.5,2026-08-14T00:21:19.336159,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,100.5,102.89802551269531,103.0,77.0,4095.0,51.64406967163086,737280.0,2.9651999473571777,0.007462686567164179,0.019220648871527777,0.7762331522122645,0.7895702491002752,0.7762331522122645,1.0,5.967881944444444e-05,102.0,2.9651999473571777,106.0,2.9651999473571777,106.0,2.9651999473571777,88.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-022547_179deg_0101.fit,16597440,1786667154.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-14T00:23:46.815691,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,101.125,103.36538696289062,104.0,77.0,4095.0,51.398338317871094,737280.0,2.9651999473571777,0.009888751545117428,0.018915473090277777,0.7802954252115302,0.7802954252115302,0.7854581958984655,1.0,6.781684027777778e-05,103.0,2.9651999473571777,107.0,2.9651999473571777,106.5,2.9651999473571777,88.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-022748_179deg_0102.fit,16597440,1786667276.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-14T00:25:47.490385,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,101.25,103.45610046386719,104.0,76.0,4095.0,51.294857025146484,737280.0,2.9651999473571777,0.009876543209876543,0.018868001302083333,0.7716195816260514,0.7814679030982675,0.7716195816260514,1.0,6.917317708333333e-05,103.0,2.9651999473571777,107.0,2.9651999473571777,107.0,2.9651999473571777,88.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-023025_179deg_0103.fit,16597440,1786667434.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-14T00:28:24.819133,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,100.5,102.64790344238281,103.0,77.0,4095.0,50.118309020996094,737280.0,2.9651999473571777,0.009950248756218905,0.019032118055555554,0.7547035347776511,0.7743728620296465,0.7547035347776511,1.0,6.646050347222222e-05,102.0,2.9651999473571777,106.0,2.9651999473571777,106.0,2.9651999473571777,88.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-023226_179deg_0104.fit,16597440,1786667554.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-14T00:30:25.454013,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,100.75,103.17864227294922,104.0,77.0,4095.0,50.143165588378906,737280.0,2.9651999473571777,0.009925558312655087,0.01913384331597222,0.7636634295030835,0.77628127879776,0.7636634295030835,1.0,6.917317708333333e-05,103.0,2.9651999473571777,106.0,2.9651999473571777,106.0,2.9651999473571777,88.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-023527_179deg_0105.fit,16597440,1786667736.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-14T00:33:26.834000,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,100.5,102.88368225097656,103.0,77.0,4095.0,57.28367614746094,737280.0,2.9651999473571777,0.009950248756218905,0.019036187065972224,0.7540434627716424,0.763519771998575,0.7540434627716424,1.0,9.223090277777778e-05,102.0,2.9651999473571777,106.0,2.9651999473571777,106.0,2.9651999473571777,88.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-023728_179deg_0106.fit,16597440,1786667856.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-14T00:35:27.530033,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,100.625,103.20831298828125,103.0,75.0,4095.0,57.18777847290039,737280.0,2.9651999473571777,0.009937888198757764,0.019259982638888888,0.7621830985915493,0.7697887323943662,0.7621830985915493,1.0,8.680555555555556e-05,102.5,2.9651999473571777,106.0,2.9651999473571777,106.0,2.9651999473571777,88.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-024013_179deg_0107.fit,16597440,1786668022.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-14T00:38:12.827637,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,100.75,103.1927490234375,104.0,74.0,4095.0,50.80561065673828,737280.0,2.9651999473571777,0.009925558312655087,0.0186279296875,0.7644531818843745,0.7683122178535022,0.7644531818843745,1.0,6.917317708333333e-05,103.0,2.9651999473571777,106.0,2.9651999473571777,106.0,2.9651999473571777,88.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-024214_179deg_0108.fit,16597440,1786668142.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-14T00:40:13.505944,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,101.5,103.4736099243164,104.0,75.0,4095.0,50.69050979614258,737280.0,2.9651999473571777,0.012315270935960592,0.018721516927083334,0.7549083532565385,0.7643990436861552,0.7549083532565385,1.0,6.374782986111112e-05,103.0,2.9651999473571777,107.0,2.9651999473571777,107.0,2.9651999473571777,89.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-024515_179deg_0109.fit,16597440,1786668324.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-14T00:43:14.832115,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,102.0,104.50175476074219,105.0,76.0,4095.0,53.12514114379883,737280.0,2.9651999473571777,0.012254901960784314,0.019287109375,0.7631504922644163,0.7777777777777778,0.7631504922644163,1.0,6.510416666666667e-05,104.0,2.9651999473571777,107.5,2.9651999473571777,107.5,2.9651999473571777,89.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-024716_179deg_0110.fit,16597440,1786668444.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-14T00:45:15.481980,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,102.25,104.89293670654297,105.0,79.0,4095.0,52.969085693359375,737280.0,2.9651999473571777,0.004889975550122249,0.01941189236111111,0.7618082727780883,0.7773896031302403,0.7618082727780883,1.0,6.781684027777778e-05,104.0,2.9651999473571777,108.0,2.9651999473571777,108.0,2.9651999473571777,89.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-025005_179deg_0111.fit,16597440,1786668614.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-14T00:48:04.839921,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,102.0,105.55726623535156,105.0,78.0,4095.0,77.28683471679688,737280.0,2.9651999473571777,0.012254901960784314,0.019889322916666667,0.7791189307146754,0.7925531914893617,0.7791189307146754,1.0,0.00021294487847222222,104.0,2.9651999473571777,107.5,2.9651999473571777,107.5,2.9651999473571777,89.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-025206_179deg_0112.fit,16597440,1786668734.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-14T00:50:05.543138,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,102.25,105.67487335205078,105.0,77.0,4095.0,77.48387145996094,737280.0,2.9651999473571777,0.009779951100244499,0.019818793402777778,0.7803175472214618,0.7903777716944976,0.7803175472214618,1.0,0.00021565755208333333,104.0,2.9651999473571777,108.0,2.9651999473571777,108.0,2.9651999473571777,89.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-025439_179deg_0113.fit,16597440,1786668888.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-14T00:52:38.840768,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,102.25,105.67068481445312,105.0,77.0,4095.0,74.58429718017578,737280.0,2.9651999473571777,0.009779951100244499,0.019761827256944444,0.7545641729581332,0.7848318462594372,0.7545641729581332,1.0,0.00020887586805555555,104.0,2.9651999473571777,108.0,2.9651999473571777,108.0,2.9651999473571777,89.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-025640_179deg_0114.fit,16597440,1786669008.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-14T00:54:39.569209,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,102.25,105.5296859741211,105.0,75.0,4095.0,76.00772857666016,737280.0,2.9651999473571777,0.012224938875305624,0.020182291666666668,0.7788978494623656,0.8261424731182796,0.7788978494623656,1.0,0.00020887586805555555,104.0,2.9651999473571777,108.0,2.9651999473571777,108.0,2.9651999473571777,89.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-025921_179deg_0115.fit,16597440,1786669170.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.0,2026-08-14T00:57:20.861011,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,101.75,105.1611099243164,105.0,79.0,4095.0,72.54108428955078,737280.0,2.9651999473571777,0.012285012285012284,0.019942220052083334,0.7769842889206284,0.8567639257294429,0.7769842889206284,1.0,0.00019395616319444443,104.0,2.9651999473571777,107.0,2.9651999473571777,107.0,2.9651999473571777,89.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-030122_179deg_0116.fit,16597440,1786669290.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.0,2026-08-14T00:59:21.558118,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,102.25,106.29309844970703,105.0,78.0,4095.0,81.44707489013672,737280.0,2.9651999473571777,0.009779951100244499,0.021724446614583334,0.7924080664294187,0.8864331647624399,0.7924080664294187,1.0,0.00024007161458333332,104.0,2.9651999473571777,108.0,2.9651999473571777,108.0,2.9651999473571777,89.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-030405_179deg_0117.fit,16597440,1786669454.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.0,2026-08-14T01:02:04.853351,IC 5070,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,102.75,105.46340942382812,105.0,77.0,4095.0,67.65899658203125,737280.0,2.9651999473571777,0.009732360097323601,0.020152452256944446,0.7834163413649212,0.7982904832413514,0.7834163413649212,1.0,0.00016411675347222224,105.0,2.9651999473571777,108.0,2.9651999473571777,108.0,2.9651999473571777,90.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-030606_179deg_0118.fit,16597440,1786669574.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.0,2026-08-14T01:04:05.471400,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,102.75,105.69792938232422,106.0,79.0,4095.0,66.87997436523438,737280.0,2.9651999473571777,0.009732360097323601,0.01888970269097222,0.7685072161987506,0.7871041861133051,0.7685072161987506,1.0,0.00016004774305555556,105.0,2.9651999473571777,108.0,2.9651999473571777,108.0,2.9651999473571777,90.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-030847_179deg_0119.fit,16597440,1786669736.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.0,2026-08-14T01:06:46.858099,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,103.5,106.87811279296875,106.0,79.0,4095.0,75.60356140136719,737280.0,2.9651999473571777,0.012077294685990338,0.019295247395833333,0.7825108955433713,0.8100660761985098,0.7825108955433713,1.0,0.00020073784722222221,106.0,2.9651999473571777,109.0,2.9651999473571777,109.0,2.9651999473571777,90.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-031048_179deg_0120.fit,16597440,1786669856.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.0,2026-08-14T01:08:47.560051,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,104.25,107.69993591308594,107.0,79.0,4095.0,75.60623931884766,737280.0,2.9651999473571777,0.016786570743405275,0.018668619791666667,0.797660563789596,0.8145161290322581,0.797660563789596,1.0,0.00020345052083333334,106.0,2.9651999473571777,110.0,2.9651999473571777,110.0,2.9651999473571777,91.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-031349_179deg_0121.fit,16597440,1786670036.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.5,2026-08-14T01:11:48.853581,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,102.75,105.51141357421875,106.0,79.0,4095.0,60.15913009643555,737280.0,2.9651999473571777,0.012165450121654502,0.018849012586805554,0.7759228610491473,0.7978700438943657,0.7759228610491473,1.0,0.00011121961805555555,105.0,2.9651999473571777,108.0,2.9651999473571777,108.0,2.9651999473571777,90.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-031550_179deg_0122.fit,16597440,1786670158.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.0,2026-08-14T01:13:49.499715,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,103.25,105.82769012451172,106.0,78.0,4095.0,60.15201950073242,737280.0,2.9651999473571777,0.009685230024213076,0.018986002604166666,0.7828261180168595,0.7941134447778254,0.7828261180168595,1.0,0.00011528862847222222,105.0,2.9651999473571777,109.0,2.9651999473571777,109.0,2.9651999473571777,90.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-031841_179deg_0123.fit,16597440,1786670330.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.5,2026-08-14T01:16:40.867621,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,103.25,106.3564224243164,106.0,79.0,4095.0,74.67736053466797,737280.0,2.9651999473571777,0.009685230024213076,0.0197998046875,0.7778462803123716,0.7943553911494725,0.7778462803123716,1.0,0.00020345052083333334,105.0,2.9651999473571777,109.0,2.9651999473571777,109.0,2.9651999473571777,90.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-032042_179deg_0124.fit,16597440,1786670450.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.0,2026-08-14T01:18:41.531201,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,103.25,106.47537231445312,106.0,76.0,4095.0,75.20821380615234,737280.0,2.9651999473571777,0.012106537530266344,0.019775390625,0.7652263374485597,0.8159122085048011,0.7652263374485597,1.0,0.00020345052083333334,105.0,2.9651999473571777,109.0,2.9651999473571777,109.0,2.9651999473571777,90.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-032343_179deg_0125.fit,16597440,1786670630.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.5,2026-08-14T01:21:42.860645,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,103.375,106.70724487304688,107.0,79.0,4095.0,72.01396942138672,737280.0,2.9651999473571777,0.007255139056831923,0.018254937065972223,0.7942640612229734,0.8098670034920871,0.7942640612229734,1.0,0.00018853081597222223,105.5,2.9651999473571777,109.0,2.9651999473571777,109.0,2.9651999473571777,90.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-032544_179deg_0126.fit,16597440,1786670752.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.5,2026-08-14T01:23:43.565105,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,102.5,105.82796478271484,106.0,76.0,4095.0,72.31388854980469,737280.0,2.9651999473571777,0.00975609756097561,0.019441731770833335,0.7941956188084275,0.8168689828380076,0.7941956188084275,1.0,0.0001953125,105.0,2.9651999473571777,108.0,2.9651999473571777,108.0,2.9651999473571777,89.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-032845_179deg_0127.fit,16597440,1786670934.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.5,2026-08-14T01:26:44.875643,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,102.5,105.9306640625,106.0,79.0,4095.0,71.83843994140625,737280.0,2.9651999473571777,0.00975609756097561,0.019776746961805557,0.7952129483574515,0.8153761744736301,0.7952129483574515,1.0,0.00017903645833333332,105.0,2.9651999473571777,108.0,2.9651999473571777,108.0,2.9651999473571777,89.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-033046_179deg_0128.fit,16597440,1786671054.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.5,2026-08-14T01:28:45.542424,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,102.625,106.06610107421875,106.0,77.0,4095.0,72.11680603027344,737280.0,2.9651999473571777,0.0097442143727162,0.020435926649305554,0.7998274374460742,0.8261100418132342,0.7998274374460742,1.0,0.00017632378472222222,105.0,2.9651999473571777,108.5,2.9651999473571777,108.0,2.9651999473571777,89.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-033311_179deg_0129.fit,16597440,1786671198.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.5,2026-08-14T01:31:10.879427,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,103.125,106.23064422607422,106.0,78.0,4095.0,73.24029541015625,737280.0,2.9651999473571777,0.009696969696969697,0.020701768663194446,0.8119635720369521,0.8364017558802332,0.8119635720369521,1.0,0.00018717447916666668,105.0,2.9651999473571777,109.0,2.9651999473571777,109.0,2.9651999473571777,89.5,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-033512_179deg_0130.fit,16597440,1786671320.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-17.5,2026-08-14T01:33:11.539941,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,103.375,106.86112213134766,106.0,80.0,4095.0,73.37580108642578,737280.0,2.9651999473571777,0.007255139056831923,0.019429524739583332,0.8129842931937172,0.8390226876090751,0.8129842931937172,1.0,0.00018988715277777778,105.5,2.9651999473571777,109.0,2.9651999473571777,109.0,2.9651999473571777,90.0,2.9651999473571777
